Territory X Date,target
Tunisia X 05/05/20,44
Tunisia X 05/06/20,44
Tunisia X 05/07/20,44
Tunisia X 05/08/20,44
Tunisia X 05/09/20,44
Tunisia X 05/10/20,44
Tunisia X 05/11/20,44
Tunisia X 05/12/20,45
Tunisia X 05/13/20,45
Tunisia X 05/14/20,45
Tunisia X 05/15/20,46
Tunisia X 05/16/20,46
Tunisia X 05/17/20,48
Tunisia X 05/18/20,48
Tunisia X 05/19/20,49
Tunisia X 05/20/20,50
Tunisia X 05/21/20,51
Tunisia X 05/22/20,52
Tunisia X 05/23/20,53
Tunisia X 05/24/20,53
Tunisia X 05/25/20,53
Tunisia X 05/26/20,55
Tunisia X 05/27/20,56
Tunisia X 05/28/20,57
Tunisia X 05/29/20,59
Tunisia X 05/30/20,59
Tunisia X 05/31/20,62
Tunisia X 06/01/20,62
Tunisia X 06/02/20,63
Tunisia X 06/03/20,63
Tunisia X 06/04/20,64
Tunisia X 06/05/20,64
Tunisia X 06/06/20,66
Tunisia X 06/07/20,68
Turkey X 03/06/20,0
Turkey X 03/07/20,0
Turkey X 03/08/20,0
Turkey X 03/09/20,0
Turkey X 03/10/20,0
Turkey X 03/11/20,0
Turkey X 03/12/20,0
Turkey X 03/13/20,0
Turkey X 03/14/20,0
Turkey X 03/15/20,0
Turkey X 03/16/20,0
Turkey X 03/17/20,0
Turkey X 03/18/20,2
Turkey X 03/19/20,2
Turkey X 03/20/20,5
Turkey X 03/21/20,5
Turkey X 03/22/20,15
Turkey X 03/23/20,55
Turkey X 03/24/20,41
Turkey X 03/25/20,52
Turkey X 03/26/20,76
Turkey X 03/27/20,91
Turkey X 03/28/20,110
Turkey X 03/29/20,124
Turkey X 03/30/20,156
Turkey X 03/31/20,208
Turkey X 04/01/20,262
Turkey X 04/02/20,343
Turkey X 04/03/20,438
Turkey X 04/04/20,491
Turkey X 04/05/20,579
Turkey X 04/06/20,646
Turkey X 04/07/20,725
Turkey X 04/08/20,801
Turkey X 04/09/20,901
Turkey X 04/10/20,1005
Turkey X 04/11/20,1104
Turkey X 04/12/20,1195
Turkey X 04/13/20,1295
Turkey X 04/14/20,1394
Turkey X 04/15/20,1511
Turkey X 04/16/20,1636
Turkey X 04/17/20,1769
Turkey X 04/18/20,1896
Turkey X 04/19/20,2013
Turkey X 04/20/20,2142
Turkey X 04/21/20,2262
Turkey X 04/22/20,2379
Turkey X 04/23/20,2492
Turkey X 04/24/20,2606
Turkey X 04/25/20,2707
Turkey X 04/26/20,2813
Turkey X 04/27/20,2905
Turkey X 04/28/20,2996
Turkey X 04/29/20,3087
Turkey X 04/30/20,3172
Turkey X 05/01/20,3265
Turkey X 05/02/20,3342
Turkey X 05/03/20,3412
Turkey X 05/04/20,3455
Turkey X 05/05/20,3527
Turkey X 05/06/20,3580
Turkey X 05/07/20,3651
Turkey X 05/08/20,3717
Turkey X 05/09/20,3782
Turkey X 05/10/20,3847
Turkey X 05/11/20,3912
Turkey X 05/12/20,3979
Turkey X 05/13/20,4047
Turkey X 05/14/20,4117
Turkey X 05/15/20,4186
Turkey X 05/16/20,4257
Turkey X 05/17/20,4334
Turkey X 05/18/20,4405
Turkey X 05/19/20,4475
Turkey X 05/20/20,4548
Turkey X 05/21/20,4621
Turkey X 05/22/20,4693
Turkey X 05/23/20,4765
Turkey X 05/24/20,4839
Turkey X 05/25/20,4918
Turkey X 05/26/20,5001
Turkey X 05/27/20,5090
Turkey X 05/28/20,5186
Turkey X 05/29/20,5277
Turkey X 05/30/20,5370
Turkey X 05/31/20,5461
Turkey X 06/01/20,5552
Turkey X 06/02/20,5643
Turkey X 06/03/20,5739
Turkey X 06/04/20,5838
Turkey X 06/05/20,5937
Turkey X 06/06/20,6035
Turkey X 06/07/20,6133
Turkmenistan X 03/06/20,0
Turkmenistan X 03/07/20,0
Turkmenistan X 03/08/20,0
Turkmenistan X 03/09/20,0
Turkmenistan X 03/10/20,0
Turkmenistan X 03/11/20,0
Turkmenistan X 03/12/20,0
Turkmenistan X 03/13/20,0
Turkmenistan X 03/14/20,0
Turkmenistan X 03/15/20,0
Turkmenistan X 03/16/20,0
Turkmenistan X 03/17/20,0
Turkmenistan X 03/18/20,0
Turkmenistan X 03/19/20,0
Turkmenistan X 03/20/20,0
Turkmenistan X 03/21/20,0
Turkmenistan X 03/22/20,0
Turkmenistan X 03/23/20,0
Turkmenistan X 03/24/20,0
Turkmenistan X 03/25/20,0
Turkmenistan X 03/26/20,0
Turkmenistan X 03/27/20,0
Turkmenistan X 03/28/20,0
Turkmenistan X 03/29/20,0
Turkmenistan X 03/30/20,0
Turkmenistan X 03/31/20,0
Turkmenistan X 04/01/20,0
Turkmenistan X 04/02/20,0
Turkmenistan X 04/03/20,0
Turkmenistan X 04/04/20,0
Turkmenistan X 04/05/20,0
Turkmenistan X 04/06/20,0
Turkmenistan X 04/07/20,0
Turkmenistan X 04/08/20,0
Turkmenistan X 04/09/20,0
Turkmenistan X 04/10/20,0
Turkmenistan X 04/11/20,0
Turkmenistan X 04/12/20,0
Turkmenistan X 04/13/20,0
Turkmenistan X 04/14/20,0
Turkmenistan X 04/15/20,0
Turkmenistan X 04/16/20,0
Turkmenistan X 04/17/20,0
Turkmenistan X 04/18/20,0
Turkmenistan X 04/19/20,0
Turkmenistan X 04/20/20,0
Turkmenistan X 04/21/20,0
Turkmenistan X 04/22/20,0
Turkmenistan X 04/23/20,0
Turkmenistan X 04/24/20,0
Turkmenistan X 04/25/20,0
Turkmenistan X 04/26/20,0
Turkmenistan X 04/27/20,0
Turkmenistan X 04/28/20,0
Turkmenistan X 04/29/20,0
Turkmenistan X 04/30/20,0
Turkmenistan X 05/01/20,0
Turkmenistan X 05/02/20,0
Turkmenistan X 05/03/20,0
Turkmenistan X 05/04/20,0
Turkmenistan X 05/05/20,0
Turkmenistan X 05/06/20,0
Turkmenistan X 05/07/20,0
Turkmenistan X 05/08/20,0
Turkmenistan X 05/09/20,0
Turkmenistan X 05/10/20,0
Turkmenistan X 05/11/20,0
Turkmenistan X 05/12/20,0
Turkmenistan X 05/13/20,0
Turkmenistan X 05/14/20,0
Turkmenistan X 05/15/20,0
Turkmenistan X 05/16/20,0
Turkmenistan X 05/17/20,0
Turkmenistan X 05/18/20,0
Turkmenistan X 05/19/20,0
Turkmenistan X 05/20/20,0
Turkmenistan X 05/21/20,0
Turkmenistan X 05/22/20,0
Turkmenistan X 05/23/20,0
Turkmenistan X 05/24/20,0
Turkmenistan X 05/25/20,0
Turkmenistan X 05/26/20,0
Turkmenistan X 05/27/20,0
Turkmenistan X 05/28/20,0
Turkmenistan X 05/29/20,0
Turkmenistan X 05/30/20,0
Turkmenistan X 05/31/20,0
Turkmenistan X 06/01/20,0
Turkmenistan X 06/02/20,0
Turkmenistan X 06/03/20,0
Turkmenistan X 06/04/20,0
Turkmenistan X 06/05/20,0
Turkmenistan X 06/06/20,0
Turkmenistan X 06/07/20,0
Tuvalu X 03/06/20,0
Tuvalu X 03/07/20,0
Tuvalu X 03/08/20,0
Tuvalu X 03/09/20,0
Tuvalu X 03/10/20,0
Tuvalu X 03/11/20,0
Tuvalu X 03/12/20,0
Tuvalu X 03/13/20,0
Tuvalu X 03/14/20,0
Tuvalu X 03/15/20,0
Tuvalu X 03/16/20,0
Tuvalu X 03/17/20,0
Tuvalu X 03/18/20,0
Tuvalu X 03/19/20,0
Tuvalu X 03/20/20,0
Tuvalu X 03/21/20,0
Tuvalu X 03/22/20,0
Tuvalu X 03/23/20,0
Tuvalu X 03/24/20,0
Tuvalu X 03/25/20,0
Tuvalu X 03/26/20,0
Tuvalu X 03/27/20,0
Tuvalu X 03/28/20,0
Tuvalu X 03/29/20,0
Tuvalu X 03/30/20,0
Tuvalu X 03/31/20,0
Tuvalu X 04/01/20,0
Tuvalu X 04/02/20,0
Tuvalu X 04/03/20,0
Tuvalu X 04/04/20,0
Tuvalu X 04/05/20,0
Tuvalu X 04/06/20,0
Tuvalu X 04/07/20,0
Tuvalu X 04/08/20,0
Tuvalu X 04/09/20,0
Tuvalu X 04/10/20,0
Tuvalu X 04/11/20,0
Tuvalu X 04/12/20,0
Tuvalu X 04/13/20,0
Tuvalu X 04/14/20,0
Tuvalu X 04/15/20,0
Tuvalu X 04/16/20,0
Tuvalu X 04/17/20,0
Tuvalu X 04/18/20,0
Tuvalu X 04/19/20,0
Tuvalu X 04/20/20,0
Tuvalu X 04/21/20,0
Tuvalu X 04/22/20,0
Tuvalu X 04/23/20,0
Tuvalu X 04/24/20,0
Tuvalu X 04/25/20,0
Tuvalu X 04/26/20,0
Tuvalu X 04/27/20,0
Tuvalu X 04/28/20,0
Tuvalu X 04/29/20,0
Tuvalu X 04/30/20,0
Tuvalu X 05/01/20,0
Tuvalu X 05/02/20,0
Tuvalu X 05/03/20,0
Tuvalu X 05/04/20,0
Tuvalu X 05/05/20,0
Tuvalu X 05/06/20,0
Tuvalu X 05/07/20,0
Tuvalu X 05/08/20,0
Tuvalu X 05/09/20,0
Tuvalu X 05/10/20,0
Tuvalu X 05/11/20,0
Tuvalu X 05/12/20,0
Tuvalu X 05/13/20,0
Tuvalu X 05/14/20,0
Tuvalu X 05/15/20,0
Tuvalu X 05/16/20,0
Tuvalu X 05/17/20,0
Tuvalu X 05/18/20,0
Tuvalu X 05/19/20,0
Tuvalu X 05/20/20,0
Tuvalu X 05/21/20,0
Tuvalu X 05/22/20,0
Tuvalu X 05/23/20,0
Tuvalu X 05/24/20,0
Tuvalu X 05/25/20,0
Tuvalu X 05/26/20,0
Tuvalu X 05/27/20,0
Tuvalu X 05/28/20,0
Tuvalu X 05/29/20,0
Tuvalu X 05/30/20,0
Tuvalu X 05/31/20,0
Tuvalu X 06/01/20,0
Tuvalu X 06/02/20,0
Tuvalu X 06/03/20,0
Tuvalu X 06/04/20,0
Tuvalu X 06/05/20,0
Tuvalu X 06/06/20,0
Tuvalu X 06/07/20,0
Uganda X 03/06/20,0
Uganda X 03/07/20,0
Uganda X 03/08/20,0
Uganda X 03/09/20,0
Uganda X 03/10/20,0
Uganda X 03/11/20,0
Uganda X 03/12/20,0
Uganda X 03/13/20,0
Uganda X 03/14/20,0
Uganda X 03/15/20,0
Uganda X 03/16/20,0
Uganda X 03/17/20,0
Uganda X 03/18/20,0
Uganda X 03/19/20,0
Uganda X 03/20/20,0
Uganda X 03/21/20,0
Uganda X 03/22/20,0
Uganda X 03/23/20,0
Uganda X 03/24/20,0
Uganda X 03/25/20,0
Uganda X 03/26/20,0
Uganda X 03/27/20,0
Uganda X 03/28/20,0
Uganda X 03/29/20,0
Uganda X 03/30/20,0
Uganda X 03/31/20,0
Uganda X 04/01/20,0
Uganda X 04/02/20,0
Uganda X 04/03/20,0
Uganda X 04/04/20,0
Uganda X 04/05/20,0
Uganda X 04/06/20,0
Uganda X 04/07/20,0
Uganda X 04/08/20,0
Uganda X 04/09/20,0
Uganda X 04/10/20,0
Uganda X 04/11/20,0
Uganda X 04/12/20,0
Uganda X 04/13/20,0
Uganda X 04/14/20,0
Uganda X 04/15/20,0
Uganda X 04/16/20,0
Uganda X 04/17/20,0
Uganda X 04/18/20,0
Uganda X 04/19/20,0
Uganda X 04/20/20,0
Uganda X 04/21/20,0
Uganda X 04/22/20,0
Uganda X 04/23/20,0
Uganda X 04/24/20,0
Uganda X 04/25/20,0
Uganda X 04/26/20,0
Uganda X 04/27/20,0
Uganda X 04/28/20,0
Uganda X 04/29/20,0
Uganda X 04/30/20,0
Uganda X 05/01/20,0
Uganda X 05/02/20,0
Uganda X 05/03/20,0
Uganda X 05/04/20,0
Uganda X 05/05/20,0
Uganda X 05/06/20,0
Uganda X 05/07/20,0
Uganda X 05/08/20,0
Uganda X 05/09/20,0
Uganda X 05/10/20,0
Uganda X 05/11/20,0
Uganda X 05/12/20,0
Uganda X 05/13/20,0
Uganda X 05/14/20,0
Uganda X 05/15/20,0
Uganda X 05/16/20,0
Uganda X 05/17/20,0
Uganda X 05/18/20,0
Uganda X 05/19/20,0
Uganda X 05/20/20,0
Uganda X 05/21/20,0
Uganda X 05/22/20,0
Uganda X 05/23/20,0
Uganda X 05/24/20,0
Uganda X 05/25/20,0
Uganda X 05/26/20,0
Uganda X 05/27/20,0
Uganda X 05/28/20,0
Uganda X 05/29/20,0
Uganda X 05/30/20,0
Uganda X 05/31/20,0
Uganda X 06/01/20,0
Uganda X 06/02/20,0
Uganda X 06/03/20,0
Uganda X 06/04/20,0
Uganda X 06/05/20,0
Uganda X 06/06/20,0
Uganda X 06/07/20,0
Ukraine X 03/06/20,0
Ukraine X 03/07/20,0
Ukraine X 03/08/20,0
Ukraine X 03/09/20,0
Ukraine X 03/10/20,0
Ukraine X 03/11/20,0
Ukraine X 03/12/20,0
Ukraine X 03/13/20,0
Ukraine X 03/14/20,2
Ukraine X 03/15/20,2
Ukraine X 03/16/20,2
Ukraine X 03/17/20,2
Ukraine X 03/18/20,3
Ukraine X 03/19/20,3
Ukraine X 03/20/20,3
Ukraine X 03/21/20,4
Ukraine X 03/22/20,4
Ukraine X 03/23/20,4
Ukraine X 03/24/20,4
Ukraine X 03/25/20,4
Ukraine X 03/26/20,6
Ukraine X 03/27/20,6
Ukraine X 03/28/20,6
Ukraine X 03/29/20,11
Ukraine X 03/30/20,12
Ukraine X 03/31/20,15
Ukraine X 04/01/20,20
Ukraine X 04/02/20,23
Ukraine X 04/03/20,25
Ukraine X 04/04/20,30
Ukraine X 04/05/20,36
Ukraine X 04/06/20,41
Ukraine X 04/07/20,42
Ukraine X 04/08/20,50
Ukraine X 04/09/20,58
Ukraine X 04/10/20,62
Ukraine X 04/11/20,76
Ukraine X 04/12/20,80
Ukraine X 04/13/20,91
Ukraine X 04/14/20,101
Ukraine X 04/15/20,107
Ukraine X 04/16/20,117
Ukraine X 04/17/20,125
Ukraine X 04/18/20,135
Ukraine X 04/19/20,143
Ukraine X 04/20/20,151
Ukraine X 04/21/20,162
Ukraine X 04/22/20,170
Ukraine X 04/23/20,186
Ukraine X 04/24/20,200
Ukraine X 04/25/20,211
Ukraine X 04/26/20,212
Ukraine X 04/27/20,219
Ukraine X 04/28/20,230
Ukraine X 04/29/20,252
Ukraine X 04/30/20,264
Ukraine X 05/01/20,273
Ukraine X 05/02/20,284
Ukraine X 05/03/20,291
Ukraine X 05/04/20,303
Ukraine X 05/05/20,314
Ukraine X 05/06/20,328
Ukraine X 05/07/20,341
Ukraine X 05/08/20,352
Ukraine X 05/09/20,368
Ukraine X 05/10/20,379
Ukraine X 05/11/20,392
Ukraine X 05/12/20,411
Ukraine X 05/13/20,425
Ukraine X 05/14/20,441
Ukraine X 05/15/20,460
Ukraine X 05/16/20,478
Ukraine X 05/17/20,498
Ukraine X 05/18/20,516
Ukraine X 05/19/20,536
Ukraine X 05/20/20,558
Ukraine X 05/21/20,577
Ukraine X 05/22/20,597
Ukraine X 05/23/20,637
Ukraine X 05/24/20,666
Ukraine X 05/25/20,697
Ukraine X 05/26/20,724
Ukraine X 05/27/20,758
Ukraine X 05/28/20,792
Ukraine X 05/29/20,833
Ukraine X 05/30/20,878
Ukraine X 05/31/20,923
Ukraine X 06/01/20,958
Ukraine X 06/02/20,1007
Ukraine X 06/03/20,1060
Ukraine X 06/04/20,1108
Ukraine X 06/05/20,1174
Ukraine X 06/06/20,1223
Ukraine X 06/07/20,1288
United Arab Emirates (the) X 03/06/20,0
United Arab Emirates (the) X 03/07/20,0
United Arab Emirates (the) X 03/08/20,0
United Arab Emirates (the) X 03/09/20,0
United Arab Emirates (the) X 03/10/20,0
United Arab Emirates (the) X 03/11/20,0
United Arab Emirates (the) X 03/12/20,0
United Arab Emirates (the) X 03/13/20,0
United Arab Emirates (the) X 03/14/20,0
United Arab Emirates (the) X 03/15/20,0
United Arab Emirates (the) X 03/16/20,0
United Arab Emirates (the) X 03/17/20,0
United Arab Emirates (the) X 03/18/20,0
United Arab Emirates (the) X 03/19/20,0
United Arab Emirates (the) X 03/20/20,0
United Arab Emirates (the) X 03/21/20,4
United Arab Emirates (the) X 03/22/20,3
United Arab Emirates (the) X 03/23/20,3
United Arab Emirates (the) X 03/24/20,3
United Arab Emirates (the) X 03/25/20,3
United Arab Emirates (the) X 03/26/20,3
United Arab Emirates (the) X 03/27/20,3
United Arab Emirates (the) X 03/28/20,3
United Arab Emirates (the) X 03/29/20,3
United Arab Emirates (the) X 03/30/20,4
United Arab Emirates (the) X 03/31/20,6
United Arab Emirates (the) X 04/01/20,7
United Arab Emirates (the) X 04/02/20,9
United Arab Emirates (the) X 04/03/20,9
United Arab Emirates (the) X 04/04/20,10
United Arab Emirates (the) X 04/05/20,12
United Arab Emirates (the) X 04/06/20,12
United Arab Emirates (the) X 04/07/20,13
United Arab Emirates (the) X 04/08/20,14
United Arab Emirates (the) X 04/09/20,14
United Arab Emirates (the) X 04/10/20,16
United Arab Emirates (the) X 04/11/20,18
United Arab Emirates (the) X 04/12/20,22
United Arab Emirates (the) X 04/13/20,24
United Arab Emirates (the) X 04/14/20,28
United Arab Emirates (the) X 04/15/20,31
United Arab Emirates (the) X 04/16/20,36
United Arab Emirates (the) X 04/17/20,39
United Arab Emirates (the) X 04/18/20,41
United Arab Emirates (the) X 04/19/20,40
United Arab Emirates (the) X 04/20/20,45
United Arab Emirates (the) X 04/21/20,47
United Arab Emirates (the) X 04/22/20,50
United Arab Emirates (the) X 04/23/20,57
United Arab Emirates (the) X 04/24/20,61
United Arab Emirates (the) X 04/25/20,70
United Arab Emirates (the) X 04/26/20,77
United Arab Emirates (the) X 04/27/20,83
United Arab Emirates (the) X 04/28/20,89
United Arab Emirates (the) X 04/29/20,97
United Arab Emirates (the) X 04/30/20,106
United Arab Emirates (the) X 05/01/20,114
United Arab Emirates (the) X 05/02/20,120
United Arab Emirates (the) X 05/03/20,128
United Arab Emirates (the) X 05/04/20,136
United Arab Emirates (the) X 05/05/20,148
United Arab Emirates (the) X 05/06/20,157
United Arab Emirates (the) X 05/07/20,169
United Arab Emirates (the) X 05/08/20,182
United Arab Emirates (the) X 05/09/20,196
United Arab Emirates (the) X 05/10/20,210
United Arab Emirates (the) X 05/11/20,226
United Arab Emirates (the) X 05/12/20,242
United Arab Emirates (the) X 05/13/20,261
United Arab Emirates (the) X 05/14/20,279
United Arab Emirates (the) X 05/15/20,302
United Arab Emirates (the) X 05/16/20,323
United Arab Emirates (the) X 05/17/20,346
United Arab Emirates (the) X 05/18/20,371
United Arab Emirates (the) X 05/19/20,398
United Arab Emirates (the) X 05/20/20,427
United Arab Emirates (the) X 05/21/20,457
United Arab Emirates (the) X 05/22/20,491
United Arab Emirates (the) X 05/23/20,526
United Arab Emirates (the) X 05/24/20,565
United Arab Emirates (the) X 05/25/20,607
United Arab Emirates (the) X 05/26/20,652
United Arab Emirates (the) X 05/27/20,700
United Arab Emirates (the) X 05/28/20,750
United Arab Emirates (the) X 05/29/20,804
United Arab Emirates (the) X 05/30/20,862
United Arab Emirates (the) X 05/31/20,922
United Arab Emirates (the) X 06/01/20,989
United Arab Emirates (the) X 06/02/20,1059
United Arab Emirates (the) X 06/03/20,1134
United Arab Emirates (the) X 06/04/20,1217
United Arab Emirates (the) X 06/05/20,1304
United Arab Emirates (the) X 06/06/20,1400
United Arab Emirates (the) X 06/07/20,1501
United Kingdom of Great Britain and Northern Ireland (the) X 03/06/20,0
United Kingdom of Great Britain and Northern Ireland (the) X 03/07/20,2
United Kingdom of Great Britain and Northern Ireland (the) X 03/08/20,3
United Kingdom of Great Britain and Northern Ireland (the) X 03/09/20,3
United Kingdom of Great Britain and Northern Ireland (the) X 03/10/20,4
United Kingdom of Great Britain and Northern Ireland (the) X 03/11/20,10
United Kingdom of Great Britain and Northern Ireland (the) X 03/12/20,9
United Kingdom of Great Britain and Northern Ireland (the) X 03/13/20,11
United Kingdom of Great Britain and Northern Ireland (the) X 03/14/20,12
United Kingdom of Great Britain and Northern Ireland (the) X 03/15/20,39
United Kingdom of Great Britain and Northern Ireland (the) X 03/16/20,57
United Kingdom of Great Britain and Northern Ireland (the) X 03/17/20,83
United Kingdom of Great Britain and Northern Ireland (the) X 03/18/20,98
United Kingdom of Great Britain and Northern Ireland (the) X 03/19/20,142
United Kingdom of Great Britain and Northern Ireland (the) X 03/20/20,194
United Kingdom of Great Britain and Northern Ireland (the) X 03/21/20,230
United Kingdom of Great Britain and Northern Ireland (the) X 03/22/20,297
United Kingdom of Great Britain and Northern Ireland (the) X 03/23/20,324
United Kingdom of Great Britain and Northern Ireland (the) X 03/24/20,418
United Kingdom of Great Britain and Northern Ireland (the) X 03/25/20,618
United Kingdom of Great Britain and Northern Ireland (the) X 03/26/20,846
United Kingdom of Great Britain and Northern Ireland (the) X 03/27/20,1045
United Kingdom of Great Britain and Northern Ireland (the) X 03/28/20,1393
United Kingdom of Great Britain and Northern Ireland (the) X 03/29/20,1719
United Kingdom of Great Britain and Northern Ireland (the) X 03/30/20,1901
United Kingdom of Great Britain and Northern Ireland (the) X 03/31/20,2353
United Kingdom of Great Britain and Northern Ireland (the) X 04/01/20,2773
United Kingdom of Great Britain and Northern Ireland (the) X 04/02/20,3625
United Kingdom of Great Britain and Northern Ireland (the) X 04/03/20,4339
United Kingdom of Great Britain and Northern Ireland (the) X 04/04/20,5115
United Kingdom of Great Britain and Northern Ireland (the) X 04/05/20,5926
United Kingdom of Great Britain and Northern Ireland (the) X 04/06/20,6527
United Kingdom of Great Britain and Northern Ireland (the) X 04/07/20,7035
United Kingdom of Great Britain and Northern Ireland (the) X 04/08/20,8314
United Kingdom of Great Britain and Northern Ireland (the) X 04/09/20,9448
United Kingdom of Great Britain and Northern Ireland (the) X 04/10/20,10628
United Kingdom of Great Britain and Northern Ireland (the) X 04/11/20,11854
United Kingdom of Great Britain and Northern Ireland (the) X 04/12/20,12529
United Kingdom of Great Britain and Northern Ireland (the) X 04/13/20,13067
United Kingdom of Great Britain and Northern Ireland (the) X 04/14/20,13776
United Kingdom of Great Britain and Northern Ireland (the) X 04/15/20,15002
United Kingdom of Great Britain and Northern Ireland (the) X 04/16/20,15797
United Kingdom of Great Britain and Northern Ireland (the) X 04/17/20,16906
United Kingdom of Great Britain and Northern Ireland (the) X 04/18/20,17835
United Kingdom of Great Britain and Northern Ireland (the) X 04/19/20,19027
United Kingdom of Great Britain and Northern Ireland (the) X 04/20/20,19241
United Kingdom of Great Britain and Northern Ireland (the) X 04/21/20,19754
United Kingdom of Great Britain and Northern Ireland (the) X 04/22/20,21230
United Kingdom of Great Britain and Northern Ireland (the) X 04/23/20,21986
United Kingdom of Great Britain and Northern Ireland (the) X 04/24/20,22680
United Kingdom of Great Britain and Northern Ireland (the) X 04/25/20,23781
United Kingdom of Great Britain and Northern Ireland (the) X 04/26/20,24502
United Kingdom of Great Britain and Northern Ireland (the) X 04/27/20,24792
United Kingdom of Great Britain and Northern Ireland (the) X 04/28/20,24932
United Kingdom of Great Britain and Northern Ireland (the) X 04/29/20,26285
United Kingdom of Great Britain and Northern Ireland (the) X 04/30/20,26986
United Kingdom of Great Britain and Northern Ireland (the) X 05/01/20,27610
United Kingdom of Great Britain and Northern Ireland (the) X 05/02/20,28357
United Kingdom of Great Britain and Northern Ireland (the) X 05/03/20,28800
United Kingdom of Great Britain and Northern Ireland (the) X 05/04/20,28893
United Kingdom of Great Britain and Northern Ireland (the) X 05/05/20,29454
United Kingdom of Great Britain and Northern Ireland (the) X 05/06/20,30167
United Kingdom of Great Britain and Northern Ireland (the) X 05/07/20,30849
United Kingdom of Great Britain and Northern Ireland (the) X 05/08/20,31593
United Kingdom of Great Britain and Northern Ireland (the) X 05/09/20,32125
United Kingdom of Great Britain and Northern Ireland (the) X 05/10/20,32551
United Kingdom of Great Britain and Northern Ireland (the) X 05/11/20,33020
United Kingdom of Great Britain and Northern Ireland (the) X 05/12/20,33699
United Kingdom of Great Britain and Northern Ireland (the) X 05/13/20,34243
United Kingdom of Great Britain and Northern Ireland (the) X 05/14/20,34919
United Kingdom of Great Britain and Northern Ireland (the) X 05/15/20,35528
United Kingdom of Great Britain and Northern Ireland (the) X 05/16/20,36268
United Kingdom of Great Britain and Northern Ireland (the) X 05/17/20,36577
United Kingdom of Great Britain and Northern Ireland (the) X 05/18/20,36942
United Kingdom of Great Britain and Northern Ireland (the) X 05/19/20,37741
United Kingdom of Great Britain and Northern Ireland (the) X 05/20/20,38325
United Kingdom of Great Britain and Northern Ireland (the) X 05/21/20,38828
United Kingdom of Great Britain and Northern Ireland (the) X 05/22/20,39549
United Kingdom of Great Britain and Northern Ireland (the) X 05/23/20,40156
United Kingdom of Great Britain and Northern Ireland (the) X 05/24/20,40456
United Kingdom of Great Britain and Northern Ireland (the) X 05/25/20,40735
United Kingdom of Great Britain and Northern Ireland (the) X 05/26/20,41410
United Kingdom of Great Britain and Northern Ireland (the) X 05/27/20,42068
United Kingdom of Great Britain and Northern Ireland (the) X 05/28/20,42640
United Kingdom of Great Britain and Northern Ireland (the) X 05/29/20,43271
United Kingdom of Great Britain and Northern Ireland (the) X 05/30/20,43830
United Kingdom of Great Britain and Northern Ireland (the) X 05/31/20,44154
United Kingdom of Great Britain and Northern Ireland (the) X 06/01/20,44444
United Kingdom of Great Britain and Northern Ireland (the) X 06/02/20,45113
United Kingdom of Great Britain and Northern Ireland (the) X 06/03/20,45752
United Kingdom of Great Britain and Northern Ireland (the) X 06/04/20,46446
United Kingdom of Great Britain and Northern Ireland (the) X 06/05/20,47177
United Kingdom of Great Britain and Northern Ireland (the) X 06/06/20,47696
United Kingdom of Great Britain and Northern Ireland (the) X 06/07/20,48111
United Republic of Tanzania (the) X 03/06/20,0
United Republic of Tanzania (the) X 03/07/20,0
United Republic of Tanzania (the) X 03/08/20,0
United Republic of Tanzania (the) X 03/09/20,0
United Republic of Tanzania (the) X 03/10/20,0
United Republic of Tanzania (the) X 03/11/20,0
United Republic of Tanzania (the) X 03/12/20,0
United Republic of Tanzania (the) X 03/13/20,0
United Republic of Tanzania (the) X 03/14/20,0
United Republic of Tanzania (the) X 03/15/20,0
United Republic of Tanzania (the) X 03/16/20,0
United Republic of Tanzania (the) X 03/17/20,0
United Republic of Tanzania (the) X 03/18/20,0
United Republic of Tanzania (the) X 03/19/20,0
United Republic of Tanzania (the) X 03/20/20,0
United Republic of Tanzania (the) X 03/21/20,0
United Republic of Tanzania (the) X 03/22/20,0
United Republic of Tanzania (the) X 03/23/20,0
United Republic of Tanzania (the) X 03/24/20,0
United Republic of Tanzania (the) X 03/25/20,0
United Republic of Tanzania (the) X 03/26/20,0
United Republic of Tanzania (the) X 03/27/20,0
United Republic of Tanzania (the) X 03/28/20,0
United Republic of Tanzania (the) X 03/29/20,0
United Republic of Tanzania (the) X 03/30/20,0
United Republic of Tanzania (the) X 03/31/20,0
United Republic of Tanzania (the) X 04/01/20,2
United Republic of Tanzania (the) X 04/02/20,2
United Republic of Tanzania (the) X 04/03/20,2
