Territory X Date,target,cases,Territory,Date
Tunisia X 4/14/20,34,747,Tunisia,4/14/20
Tunisia X 4/15/20,35,780,Tunisia,4/15/20
Tunisia X 4/16/20,37,822,Tunisia,4/16/20
Tunisia X 4/17/20,37,864,Tunisia,4/17/20
Tunisia X 4/18/20,37,864,Tunisia,4/18/20
Tunisia X 4/19/20,38,879,Tunisia,4/19/20
Tunisia X 4/20/20,38,884,Tunisia,4/20/20
Tunisia X 4/21/20,38,884,Tunisia,4/21/20
Tunisia X 4/22/20,38,909,Tunisia,4/22/20
Tunisia X 4/23/20,38,918,Tunisia,4/23/20
Tunisia X 4/24/20,38,922,Tunisia,4/24/20
Tunisia X 4/25/20,38,939,Tunisia,4/25/20
Tunisia X 4/26/20,38,949,Tunisia,4/26/20
Tunisia X 4/27/20,39,967,Tunisia,4/27/20
Tunisia X 4/28/20,40,975,Tunisia,4/28/20
Tunisia X 4/29/20,40,980,Tunisia,4/29/20
Tunisia X 4/30/20,41,994,Tunisia,4/30/20
Tunisia X 5/1/20,41,998,Tunisia,5/1/20
Tunisia X 5/2/20,42,1009,Tunisia,5/2/20
Tunisia X 5/3/20,42,1013,Tunisia,5/3/20
Tunisia X 5/4/20,43,1018,Tunisia,5/4/20
Tunisia X 5/5/20,43,1022,Tunisia,5/5/20
Tunisia X 5/6/20,43,1025,Tunisia,5/6/20
Turkey X 1/22/20,0,0,Turkey,1/22/20
Turkey X 1/23/20,0,0,Turkey,1/23/20
Turkey X 1/24/20,0,0,Turkey,1/24/20
Turkey X 1/25/20,0,0,Turkey,1/25/20
Turkey X 1/26/20,0,0,Turkey,1/26/20
Turkey X 1/27/20,0,0,Turkey,1/27/20
Turkey X 1/28/20,0,0,Turkey,1/28/20
Turkey X 1/29/20,0,0,Turkey,1/29/20
Turkey X 1/30/20,0,0,Turkey,1/30/20
Turkey X 1/31/20,0,0,Turkey,1/31/20
Turkey X 2/1/20,0,0,Turkey,2/1/20
Turkey X 2/2/20,0,0,Turkey,2/2/20
Turkey X 2/3/20,0,0,Turkey,2/3/20
Turkey X 2/4/20,0,0,Turkey,2/4/20
Turkey X 2/5/20,0,0,Turkey,2/5/20
Turkey X 2/6/20,0,0,Turkey,2/6/20
Turkey X 2/7/20,0,0,Turkey,2/7/20
Turkey X 2/8/20,0,0,Turkey,2/8/20
Turkey X 2/9/20,0,0,Turkey,2/9/20
Turkey X 2/10/20,0,0,Turkey,2/10/20
Turkey X 2/11/20,0,0,Turkey,2/11/20
Turkey X 2/12/20,0,0,Turkey,2/12/20
Turkey X 2/13/20,0,0,Turkey,2/13/20
Turkey X 2/14/20,0,0,Turkey,2/14/20
Turkey X 2/15/20,0,0,Turkey,2/15/20
Turkey X 2/16/20,0,0,Turkey,2/16/20
Turkey X 2/17/20,0,0,Turkey,2/17/20
Turkey X 2/18/20,0,0,Turkey,2/18/20
Turkey X 2/19/20,0,0,Turkey,2/19/20
Turkey X 2/20/20,0,0,Turkey,2/20/20
Turkey X 2/21/20,0,0,Turkey,2/21/20
Turkey X 2/22/20,0,0,Turkey,2/22/20
Turkey X 2/23/20,0,0,Turkey,2/23/20
Turkey X 2/24/20,0,0,Turkey,2/24/20
Turkey X 2/25/20,0,0,Turkey,2/25/20
Turkey X 2/26/20,0,0,Turkey,2/26/20
Turkey X 2/27/20,0,0,Turkey,2/27/20
Turkey X 2/28/20,0,0,Turkey,2/28/20
Turkey X 2/29/20,0,0,Turkey,2/29/20
Turkey X 3/1/20,0,0,Turkey,3/1/20
Turkey X 3/2/20,0,0,Turkey,3/2/20
Turkey X 3/3/20,0,0,Turkey,3/3/20
Turkey X 3/4/20,0,0,Turkey,3/4/20
Turkey X 3/5/20,0,0,Turkey,3/5/20
Turkey X 3/6/20,0,0,Turkey,3/6/20
Turkey X 3/7/20,0,0,Turkey,3/7/20
Turkey X 3/8/20,0,0,Turkey,3/8/20
Turkey X 3/9/20,0,0,Turkey,3/9/20
Turkey X 3/10/20,0,0,Turkey,3/10/20
Turkey X 3/11/20,0,1,Turkey,3/11/20
Turkey X 3/12/20,0,1,Turkey,3/12/20
Turkey X 3/13/20,0,5,Turkey,3/13/20
Turkey X 3/14/20,0,5,Turkey,3/14/20
Turkey X 3/15/20,0,6,Turkey,3/15/20
Turkey X 3/16/20,0,18,Turkey,3/16/20
Turkey X 3/17/20,1,47,Turkey,3/17/20
Turkey X 3/18/20,1,98,Turkey,3/18/20
Turkey X 3/19/20,3,192,Turkey,3/19/20
Turkey X 3/20/20,4,359,Turkey,3/20/20
Turkey X 3/21/20,9,670,Turkey,3/21/20
Turkey X 3/22/20,30,1236,Turkey,3/22/20
Turkey X 3/23/20,37,1529,Turkey,3/23/20
Turkey X 3/24/20,44,1872,Turkey,3/24/20
Turkey X 3/25/20,59,2433,Turkey,3/25/20
Turkey X 3/26/20,75,3629,Turkey,3/26/20
Turkey X 3/27/20,92,5698,Turkey,3/27/20
Turkey X 3/28/20,108,7402,Turkey,3/28/20
Turkey X 3/29/20,131,9217,Turkey,3/29/20
Turkey X 3/30/20,168,10827,Turkey,3/30/20
Turkey X 3/31/20,214,13531,Turkey,3/31/20
Turkey X 4/1/20,277,15679,Turkey,4/1/20
Turkey X 4/2/20,356,18135,Turkey,4/2/20
Turkey X 4/3/20,425,20921,Turkey,4/3/20
Turkey X 4/4/20,501,23934,Turkey,4/4/20
Turkey X 4/5/20,574,27069,Turkey,4/5/20
Turkey X 4/6/20,649,30217,Turkey,4/6/20
Turkey X 4/7/20,725,34109,Turkey,4/7/20
Turkey X 4/8/20,812,38226,Turkey,4/8/20
Turkey X 4/9/20,908,42282,Turkey,4/9/20
Turkey X 4/10/20,1006,47029,Turkey,4/10/20
Turkey X 4/11/20,1101,52167,Turkey,4/11/20
Turkey X 4/12/20,1198,56956,Turkey,4/12/20
Turkey X 4/13/20,1296,61049,Turkey,4/13/20
Turkey X 4/14/20,1403,65111,Turkey,4/14/20
Turkey X 4/15/20,1518,69392,Turkey,4/15/20
Turkey X 4/16/20,1643,74193,Turkey,4/16/20
Turkey X 4/17/20,1769,78546,Turkey,4/17/20
Turkey X 4/18/20,1890,82329,Turkey,4/18/20
Turkey X 4/19/20,2017,86306,Turkey,4/19/20
Turkey X 4/20/20,2140,90980,Turkey,4/20/20
Turkey X 4/21/20,2259,95591,Turkey,4/21/20
Turkey X 4/22/20,2376,98674,Turkey,4/22/20
Turkey X 4/23/20,2491,101790,Turkey,4/23/20
Turkey X 4/24/20,2600,104912,Turkey,4/24/20
Turkey X 4/25/20,2706,107773,Turkey,4/25/20
Turkey X 4/26/20,2805,110130,Turkey,4/26/20
Turkey X 4/27/20,2900,112261,Turkey,4/27/20
Turkey X 4/28/20,2992,114653,Turkey,4/28/20
Turkey X 4/29/20,3081,117589,Turkey,4/29/20
Turkey X 4/30/20,3174,120204,Turkey,4/30/20
Turkey X 5/1/20,3258,122392,Turkey,5/1/20
Turkey X 5/2/20,3336,124375,Turkey,5/2/20
Turkey X 5/3/20,3397,126045,Turkey,5/3/20
Turkey X 5/4/20,3461,127659,Turkey,5/4/20
Turkey X 5/5/20,3520,129491,Turkey,5/5/20
Turkey X 5/6/20,3584,131744,Turkey,5/6/20
Turkmenistan X 1/22/20,0,0,Turkmenistan,1/22/20
Turkmenistan X 1/23/20,0,0,Turkmenistan,1/23/20
Turkmenistan X 1/24/20,0,0,Turkmenistan,1/24/20
Turkmenistan X 1/25/20,0,0,Turkmenistan,1/25/20
Turkmenistan X 1/26/20,0,0,Turkmenistan,1/26/20
Turkmenistan X 1/27/20,0,0,Turkmenistan,1/27/20
Turkmenistan X 1/28/20,0,0,Turkmenistan,1/28/20
Turkmenistan X 1/29/20,0,0,Turkmenistan,1/29/20
Turkmenistan X 1/30/20,0,0,Turkmenistan,1/30/20
Turkmenistan X 1/31/20,0,0,Turkmenistan,1/31/20
Turkmenistan X 2/1/20,0,0,Turkmenistan,2/1/20
Turkmenistan X 2/2/20,0,0,Turkmenistan,2/2/20
Turkmenistan X 2/3/20,0,0,Turkmenistan,2/3/20
Turkmenistan X 2/4/20,0,0,Turkmenistan,2/4/20
Turkmenistan X 2/5/20,0,0,Turkmenistan,2/5/20
Turkmenistan X 2/6/20,0,0,Turkmenistan,2/6/20
Turkmenistan X 2/7/20,0,0,Turkmenistan,2/7/20
Turkmenistan X 2/8/20,0,0,Turkmenistan,2/8/20
Turkmenistan X 2/9/20,0,0,Turkmenistan,2/9/20
Turkmenistan X 2/10/20,0,0,Turkmenistan,2/10/20
Turkmenistan X 2/11/20,0,0,Turkmenistan,2/11/20
Turkmenistan X 2/12/20,0,0,Turkmenistan,2/12/20
Turkmenistan X 2/13/20,0,0,Turkmenistan,2/13/20
Turkmenistan X 2/14/20,0,0,Turkmenistan,2/14/20
Turkmenistan X 2/15/20,0,0,Turkmenistan,2/15/20
Turkmenistan X 2/16/20,0,0,Turkmenistan,2/16/20
Turkmenistan X 2/17/20,0,0,Turkmenistan,2/17/20
Turkmenistan X 2/18/20,0,0,Turkmenistan,2/18/20
Turkmenistan X 2/19/20,0,0,Turkmenistan,2/19/20
Turkmenistan X 2/20/20,0,0,Turkmenistan,2/20/20
Turkmenistan X 2/21/20,0,0,Turkmenistan,2/21/20
Turkmenistan X 2/22/20,0,0,Turkmenistan,2/22/20
Turkmenistan X 2/23/20,0,0,Turkmenistan,2/23/20
Turkmenistan X 2/24/20,0,0,Turkmenistan,2/24/20
Turkmenistan X 2/25/20,0,0,Turkmenistan,2/25/20
Turkmenistan X 2/26/20,0,0,Turkmenistan,2/26/20
Turkmenistan X 2/27/20,0,0,Turkmenistan,2/27/20
Turkmenistan X 2/28/20,0,0,Turkmenistan,2/28/20
Turkmenistan X 2/29/20,0,0,Turkmenistan,2/29/20
Turkmenistan X 3/1/20,0,0,Turkmenistan,3/1/20
Turkmenistan X 3/2/20,0,0,Turkmenistan,3/2/20
Turkmenistan X 3/3/20,0,0,Turkmenistan,3/3/20
Turkmenistan X 3/4/20,0,0,Turkmenistan,3/4/20
Turkmenistan X 3/5/20,0,0,Turkmenistan,3/5/20
Turkmenistan X 3/6/20,0,0,Turkmenistan,3/6/20
Turkmenistan X 3/7/20,0,0,Turkmenistan,3/7/20
Turkmenistan X 3/8/20,0,0,Turkmenistan,3/8/20
Turkmenistan X 3/9/20,0,0,Turkmenistan,3/9/20
Turkmenistan X 3/10/20,0,0,Turkmenistan,3/10/20
Turkmenistan X 3/11/20,0,0,Turkmenistan,3/11/20
Turkmenistan X 3/12/20,0,0,Turkmenistan,3/12/20
Turkmenistan X 3/13/20,0,0,Turkmenistan,3/13/20
Turkmenistan X 3/14/20,0,0,Turkmenistan,3/14/20
Turkmenistan X 3/15/20,0,0,Turkmenistan,3/15/20
Turkmenistan X 3/16/20,0,0,Turkmenistan,3/16/20
Turkmenistan X 3/17/20,0,0,Turkmenistan,3/17/20
Turkmenistan X 3/18/20,0,0,Turkmenistan,3/18/20
Turkmenistan X 3/19/20,0,0,Turkmenistan,3/19/20
Turkmenistan X 3/20/20,0,0,Turkmenistan,3/20/20
Turkmenistan X 3/21/20,0,0,Turkmenistan,3/21/20
Turkmenistan X 3/22/20,0,0,Turkmenistan,3/22/20
Turkmenistan X 3/23/20,0,0,Turkmenistan,3/23/20
Turkmenistan X 3/24/20,0,0,Turkmenistan,3/24/20
Turkmenistan X 3/25/20,0,0,Turkmenistan,3/25/20
Turkmenistan X 3/26/20,0,0,Turkmenistan,3/26/20
Turkmenistan X 3/27/20,0,0,Turkmenistan,3/27/20
Turkmenistan X 3/28/20,0,0,Turkmenistan,3/28/20
Turkmenistan X 3/29/20,0,0,Turkmenistan,3/29/20
Turkmenistan X 3/30/20,0,0,Turkmenistan,3/30/20
Turkmenistan X 3/31/20,0,0,Turkmenistan,3/31/20
Turkmenistan X 4/1/20,0,0,Turkmenistan,4/1/20
Turkmenistan X 4/2/20,0,0,Turkmenistan,4/2/20
Turkmenistan X 4/3/20,0,0,Turkmenistan,4/3/20
Turkmenistan X 4/4/20,0,0,Turkmenistan,4/4/20
Turkmenistan X 4/5/20,0,0,Turkmenistan,4/5/20
Turkmenistan X 4/6/20,0,0,Turkmenistan,4/6/20
Turkmenistan X 4/7/20,0,0,Turkmenistan,4/7/20
Turkmenistan X 4/8/20,0,0,Turkmenistan,4/8/20
Turkmenistan X 4/9/20,0,0,Turkmenistan,4/9/20
Turkmenistan X 4/10/20,0,0,Turkmenistan,4/10/20
Turkmenistan X 4/11/20,0,0,Turkmenistan,4/11/20
Turkmenistan X 4/12/20,0,0,Turkmenistan,4/12/20
Turkmenistan X 4/13/20,0,0,Turkmenistan,4/13/20
Turkmenistan X 4/14/20,0,0,Turkmenistan,4/14/20
Turkmenistan X 4/15/20,0,0,Turkmenistan,4/15/20
Turkmenistan X 4/16/20,0,0,Turkmenistan,4/16/20
Turkmenistan X 4/17/20,0,0,Turkmenistan,4/17/20
Turkmenistan X 4/18/20,0,0,Turkmenistan,4/18/20
Turkmenistan X 4/19/20,0,0,Turkmenistan,4/19/20
Turkmenistan X 4/20/20,0,0,Turkmenistan,4/20/20
Turkmenistan X 4/21/20,0,0,Turkmenistan,4/21/20
Turkmenistan X 4/22/20,0,0,Turkmenistan,4/22/20
Turkmenistan X 4/23/20,0,0,Turkmenistan,4/23/20
Turkmenistan X 4/24/20,0,0,Turkmenistan,4/24/20
Turkmenistan X 4/25/20,0,0,Turkmenistan,4/25/20
Turkmenistan X 4/26/20,0,0,Turkmenistan,4/26/20
Turkmenistan X 4/27/20,0,0,Turkmenistan,4/27/20
Turkmenistan X 4/28/20,0,0,Turkmenistan,4/28/20
Turkmenistan X 4/29/20,0,0,Turkmenistan,4/29/20
Turkmenistan X 4/30/20,0,0,Turkmenistan,4/30/20
Turkmenistan X 5/1/20,0,0,Turkmenistan,5/1/20
Turkmenistan X 5/2/20,0,0,Turkmenistan,5/2/20
Turkmenistan X 5/3/20,0,0,Turkmenistan,5/3/20
Turkmenistan X 5/4/20,0,0,Turkmenistan,5/4/20
Turkmenistan X 5/5/20,0,0,Turkmenistan,5/5/20
Turkmenistan X 5/6/20,0,0,Turkmenistan,5/6/20
Tuvalu X 1/22/20,0,0,Tuvalu,1/22/20
Tuvalu X 1/23/20,0,0,Tuvalu,1/23/20
Tuvalu X 1/24/20,0,0,Tuvalu,1/24/20
Tuvalu X 1/25/20,0,0,Tuvalu,1/25/20
Tuvalu X 1/26/20,0,0,Tuvalu,1/26/20
Tuvalu X 1/27/20,0,0,Tuvalu,1/27/20
Tuvalu X 1/28/20,0,0,Tuvalu,1/28/20
Tuvalu X 1/29/20,0,0,Tuvalu,1/29/20
Tuvalu X 1/30/20,0,0,Tuvalu,1/30/20
Tuvalu X 1/31/20,0,0,Tuvalu,1/31/20
Tuvalu X 2/1/20,0,0,Tuvalu,2/1/20
Tuvalu X 2/2/20,0,0,Tuvalu,2/2/20
Tuvalu X 2/3/20,0,0,Tuvalu,2/3/20
Tuvalu X 2/4/20,0,0,Tuvalu,2/4/20
Tuvalu X 2/5/20,0,0,Tuvalu,2/5/20
Tuvalu X 2/6/20,0,0,Tuvalu,2/6/20
Tuvalu X 2/7/20,0,0,Tuvalu,2/7/20
Tuvalu X 2/8/20,0,0,Tuvalu,2/8/20
Tuvalu X 2/9/20,0,0,Tuvalu,2/9/20
Tuvalu X 2/10/20,0,0,Tuvalu,2/10/20
Tuvalu X 2/11/20,0,0,Tuvalu,2/11/20
Tuvalu X 2/12/20,0,0,Tuvalu,2/12/20
Tuvalu X 2/13/20,0,0,Tuvalu,2/13/20
Tuvalu X 2/14/20,0,0,Tuvalu,2/14/20
Tuvalu X 2/15/20,0,0,Tuvalu,2/15/20
Tuvalu X 2/16/20,0,0,Tuvalu,2/16/20
Tuvalu X 2/17/20,0,0,Tuvalu,2/17/20
Tuvalu X 2/18/20,0,0,Tuvalu,2/18/20
Tuvalu X 2/19/20,0,0,Tuvalu,2/19/20
Tuvalu X 2/20/20,0,0,Tuvalu,2/20/20
Tuvalu X 2/21/20,0,0,Tuvalu,2/21/20
Tuvalu X 2/22/20,0,0,Tuvalu,2/22/20
Tuvalu X 2/23/20,0,0,Tuvalu,2/23/20
Tuvalu X 2/24/20,0,0,Tuvalu,2/24/20
Tuvalu X 2/25/20,0,0,Tuvalu,2/25/20
Tuvalu X 2/26/20,0,0,Tuvalu,2/26/20
Tuvalu X 2/27/20,0,0,Tuvalu,2/27/20
Tuvalu X 2/28/20,0,0,Tuvalu,2/28/20
Tuvalu X 2/29/20,0,0,Tuvalu,2/29/20
Tuvalu X 3/1/20,0,0,Tuvalu,3/1/20
Tuvalu X 3/2/20,0,0,Tuvalu,3/2/20
Tuvalu X 3/3/20,0,0,Tuvalu,3/3/20
Tuvalu X 3/4/20,0,0,Tuvalu,3/4/20
Tuvalu X 3/5/20,0,0,Tuvalu,3/5/20
Tuvalu X 3/6/20,0,0,Tuvalu,3/6/20
Tuvalu X 3/7/20,0,0,Tuvalu,3/7/20
Tuvalu X 3/8/20,0,0,Tuvalu,3/8/20
Tuvalu X 3/9/20,0,0,Tuvalu,3/9/20
Tuvalu X 3/10/20,0,0,Tuvalu,3/10/20
Tuvalu X 3/11/20,0,0,Tuvalu,3/11/20
Tuvalu X 3/12/20,0,0,Tuvalu,3/12/20
Tuvalu X 3/13/20,0,0,Tuvalu,3/13/20
Tuvalu X 3/14/20,0,0,Tuvalu,3/14/20
Tuvalu X 3/15/20,0,0,Tuvalu,3/15/20
Tuvalu X 3/16/20,0,0,Tuvalu,3/16/20
Tuvalu X 3/17/20,0,0,Tuvalu,3/17/20
Tuvalu X 3/18/20,0,0,Tuvalu,3/18/20
Tuvalu X 3/19/20,0,0,Tuvalu,3/19/20
Tuvalu X 3/20/20,0,0,Tuvalu,3/20/20
Tuvalu X 3/21/20,0,0,Tuvalu,3/21/20
Tuvalu X 3/22/20,0,0,Tuvalu,3/22/20
Tuvalu X 3/23/20,0,0,Tuvalu,3/23/20
Tuvalu X 3/24/20,0,0,Tuvalu,3/24/20
Tuvalu X 3/25/20,0,0,Tuvalu,3/25/20
Tuvalu X 3/26/20,0,0,Tuvalu,3/26/20
Tuvalu X 3/27/20,0,0,Tuvalu,3/27/20
Tuvalu X 3/28/20,0,0,Tuvalu,3/28/20
Tuvalu X 3/29/20,0,0,Tuvalu,3/29/20
Tuvalu X 3/30/20,0,0,Tuvalu,3/30/20
Tuvalu X 3/31/20,0,0,Tuvalu,3/31/20
Tuvalu X 4/1/20,0,0,Tuvalu,4/1/20
Tuvalu X 4/2/20,0,0,Tuvalu,4/2/20
Tuvalu X 4/3/20,0,0,Tuvalu,4/3/20
Tuvalu X 4/4/20,0,0,Tuvalu,4/4/20
Tuvalu X 4/5/20,0,0,Tuvalu,4/5/20
Tuvalu X 4/6/20,0,0,Tuvalu,4/6/20
Tuvalu X 4/7/20,0,0,Tuvalu,4/7/20
Tuvalu X 4/8/20,0,0,Tuvalu,4/8/20
Tuvalu X 4/9/20,0,0,Tuvalu,4/9/20
Tuvalu X 4/10/20,0,0,Tuvalu,4/10/20
Tuvalu X 4/11/20,0,0,Tuvalu,4/11/20
Tuvalu X 4/12/20,0,0,Tuvalu,4/12/20
Tuvalu X 4/13/20,0,0,Tuvalu,4/13/20
Tuvalu X 4/14/20,0,0,Tuvalu,4/14/20
Tuvalu X 4/15/20,0,0,Tuvalu,4/15/20
Tuvalu X 4/16/20,0,0,Tuvalu,4/16/20
Tuvalu X 4/17/20,0,0,Tuvalu,4/17/20
Tuvalu X 4/18/20,0,0,Tuvalu,4/18/20
Tuvalu X 4/19/20,0,0,Tuvalu,4/19/20
Tuvalu X 4/20/20,0,0,Tuvalu,4/20/20
Tuvalu X 4/21/20,0,0,Tuvalu,4/21/20
Tuvalu X 4/22/20,0,0,Tuvalu,4/22/20
Tuvalu X 4/23/20,0,0,Tuvalu,4/23/20
Tuvalu X 4/24/20,0,0,Tuvalu,4/24/20
Tuvalu X 4/25/20,0,0,Tuvalu,4/25/20
Tuvalu X 4/26/20,0,0,Tuvalu,4/26/20
Tuvalu X 4/27/20,0,0,Tuvalu,4/27/20
Tuvalu X 4/28/20,0,0,Tuvalu,4/28/20
Tuvalu X 4/29/20,0,0,Tuvalu,4/29/20
Tuvalu X 4/30/20,0,0,Tuvalu,4/30/20
Tuvalu X 5/1/20,0,0,Tuvalu,5/1/20
Tuvalu X 5/2/20,0,0,Tuvalu,5/2/20
Tuvalu X 5/3/20,0,0,Tuvalu,5/3/20
Tuvalu X 5/4/20,0,0,Tuvalu,5/4/20
Tuvalu X 5/5/20,0,0,Tuvalu,5/5/20
Tuvalu X 5/6/20,0,0,Tuvalu,5/6/20
Uganda X 1/22/20,0,0,Uganda,1/22/20
Uganda X 1/23/20,0,0,Uganda,1/23/20
Uganda X 1/24/20,0,0,Uganda,1/24/20
Uganda X 1/25/20,0,0,Uganda,1/25/20
Uganda X 1/26/20,0,0,Uganda,1/26/20
Uganda X 1/27/20,0,0,Uganda,1/27/20
Uganda X 1/28/20,0,0,Uganda,1/28/20
Uganda X 1/29/20,0,0,Uganda,1/29/20
Uganda X 1/30/20,0,0,Uganda,1/30/20
Uganda X 1/31/20,0,0,Uganda,1/31/20
Uganda X 2/1/20,0,0,Uganda,2/1/20
Uganda X 2/2/20,0,0,Uganda,2/2/20
Uganda X 2/3/20,0,0,Uganda,2/3/20
Uganda X 2/4/20,0,0,Uganda,2/4/20
Uganda X 2/5/20,0,0,Uganda,2/5/20
Uganda X 2/6/20,0,0,Uganda,2/6/20
Uganda X 2/7/20,0,0,Uganda,2/7/20
Uganda X 2/8/20,0,0,Uganda,2/8/20
Uganda X 2/9/20,0,0,Uganda,2/9/20
Uganda X 2/10/20,0,0,Uganda,2/10/20
Uganda X 2/11/20,0,0,Uganda,2/11/20
Uganda X 2/12/20,0,0,Uganda,2/12/20
Uganda X 2/13/20,0,0,Uganda,2/13/20
Uganda X 2/14/20,0,0,Uganda,2/14/20
Uganda X 2/15/20,0,0,Uganda,2/15/20
Uganda X 2/16/20,0,0,Uganda,2/16/20
Uganda X 2/17/20,0,0,Uganda,2/17/20
Uganda X 2/18/20,0,0,Uganda,2/18/20
Uganda X 2/19/20,0,0,Uganda,2/19/20
Uganda X 2/20/20,0,0,Uganda,2/20/20
Uganda X 2/21/20,0,0,Uganda,2/21/20
Uganda X 2/22/20,0,0,Uganda,2/22/20
Uganda X 2/23/20,0,0,Uganda,2/23/20
Uganda X 2/24/20,0,0,Uganda,2/24/20
Uganda X 2/25/20,0,0,Uganda,2/25/20
Uganda X 2/26/20,0,0,Uganda,2/26/20
Uganda X 2/27/20,0,0,Uganda,2/27/20
Uganda X 2/28/20,0,0,Uganda,2/28/20
Uganda X 2/29/20,0,0,Uganda,2/29/20
Uganda X 3/1/20,0,0,Uganda,3/1/20
Uganda X 3/2/20,0,0,Uganda,3/2/20
Uganda X 3/3/20,0,0,Uganda,3/3/20
Uganda X 3/4/20,0,0,Uganda,3/4/20
Uganda X 3/5/20,0,0,Uganda,3/5/20
Uganda X 3/6/20,0,0,Uganda,3/6/20
Uganda X 3/7/20,0,0,Uganda,3/7/20
Uganda X 3/8/20,0,0,Uganda,3/8/20
Uganda X 3/9/20,0,0,Uganda,3/9/20
Uganda X 3/10/20,0,0,Uganda,3/10/20
Uganda X 3/11/20,0,0,Uganda,3/11/20
Uganda X 3/12/20,0,0,Uganda,3/12/20
Uganda X 3/13/20,0,0,Uganda,3/13/20
Uganda X 3/14/20,0,0,Uganda,3/14/20
Uganda X 3/15/20,0,0,Uganda,3/15/20
Uganda X 3/16/20,0,0,Uganda,3/16/20
Uganda X 3/17/20,0,0,Uganda,3/17/20
Uganda X 3/18/20,0,0,Uganda,3/18/20
Uganda X 3/19/20,0,0,Uganda,3/19/20
Uganda X 3/20/20,0,0,Uganda,3/20/20
Uganda X 3/21/20,0,1,Uganda,3/21/20
Uganda X 3/22/20,0,1,Uganda,3/22/20
Uganda X 3/23/20,0,9,Uganda,3/23/20
Uganda X 3/24/20,0,9,Uganda,3/24/20
Uganda X 3/25/20,0,14,Uganda,3/25/20
Uganda X 3/26/20,0,14,Uganda,3/26/20
Uganda X 3/27/20,0,23,Uganda,3/27/20
Uganda X 3/28/20,0,30,Uganda,3/28/20
Uganda X 3/29/20,0,33,Uganda,3/29/20
Uganda X 3/30/20,0,33,Uganda,3/30/20
Uganda X 3/31/20,0,44,Uganda,3/31/20
Uganda X 4/1/20,0,44,Uganda,4/1/20
Uganda X 4/2/20,0,45,Uganda,4/2/20
Uganda X 4/3/20,0,48,Uganda,4/3/20
Uganda X 4/4/20,0,48,Uganda,4/4/20
Uganda X 4/5/20,0,52,Uganda,4/5/20
Uganda X 4/6/20,0,52,Uganda,4/6/20
Uganda X 4/7/20,0,52,Uganda,4/7/20
Uganda X 4/8/20,0,53,Uganda,4/8/20
Uganda X 4/9/20,0,53,Uganda,4/9/20
Uganda X 4/10/20,0,53,Uganda,4/10/20
Uganda X 4/11/20,0,53,Uganda,4/11/20
Uganda X 4/12/20,0,54,Uganda,4/12/20
Uganda X 4/13/20,0,54,Uganda,4/13/20
Uganda X 4/14/20,0,55,Uganda,4/14/20
Uganda X 4/15/20,0,55,Uganda,4/15/20
Uganda X 4/16/20,0,55,Uganda,4/16/20
Uganda X 4/17/20,0,56,Uganda,4/17/20
Uganda X 4/18/20,0,55,Uganda,4/18/20
Uganda X 4/19/20,0,55,Uganda,4/19/20
Uganda X 4/20/20,0,56,Uganda,4/20/20
Uganda X 4/21/20,0,61,Uganda,4/21/20
Uganda X 4/22/20,0,63,Uganda,4/22/20
Uganda X 4/23/20,0,74,Uganda,4/23/20
Uganda X 4/24/20,0,75,Uganda,4/24/20
Uganda X 4/25/20,0,75,Uganda,4/25/20
Uganda X 4/26/20,0,79,Uganda,4/26/20
Uganda X 4/27/20,0,79,Uganda,4/27/20
Uganda X 4/28/20,0,79,Uganda,4/28/20
Uganda X 4/29/20,0,81,Uganda,4/29/20
Uganda X 4/30/20,0,83,Uganda,4/30/20
Uganda X 5/1/20,0,85,Uganda,5/1/20
Uganda X 5/2/20,0,88,Uganda,5/2/20
Uganda X 5/3/20,0,89,Uganda,5/3/20
Uganda X 5/4/20,0,97,Uganda,5/4/20
Uganda X 5/5/20,0,98,Uganda,5/5/20
Uganda X 5/6/20,0,100,Uganda,5/6/20
Ukraine X 1/22/20,0,0,Ukraine,1/22/20
Ukraine X 1/23/20,0,0,Ukraine,1/23/20
Ukraine X 1/24/20,0,0,Ukraine,1/24/20
Ukraine X 1/25/20,0,0,Ukraine,1/25/20
Ukraine X 1/26/20,0,0,Ukraine,1/26/20
Ukraine X 1/27/20,0,0,Ukraine,1/27/20
Ukraine X 1/28/20,0,0,Ukraine,1/28/20
Ukraine X 1/29/20,0,0,Ukraine,1/29/20
Ukraine X 1/30/20,0,0,Ukraine,1/30/20
Ukraine X 1/31/20,0,0,Ukraine,1/31/20
Ukraine X 2/1/20,0,0,Ukraine,2/1/20
Ukraine X 2/2/20,0,0,Ukraine,2/2/20
Ukraine X 2/3/20,0,0,Ukraine,2/3/20
Ukraine X 2/4/20,0,0,Ukraine,2/4/20
Ukraine X 2/5/20,0,0,Ukraine,2/5/20
Ukraine X 2/6/20,0,0,Ukraine,2/6/20
Ukraine X 2/7/20,0,0,Ukraine,2/7/20
Ukraine X 2/8/20,0,0,Ukraine,2/8/20
Ukraine X 2/9/20,0,0,Ukraine,2/9/20
Ukraine X 2/10/20,0,0,Ukraine,2/10/20
Ukraine X 2/11/20,0,0,Ukraine,2/11/20
Ukraine X 2/12/20,0,0,Ukraine,2/12/20
Ukraine X 2/13/20,0,0,Ukraine,2/13/20
Ukraine X 2/14/20,0,0,Ukraine,2/14/20
Ukraine X 2/15/20,0,0,Ukraine,2/15/20
